数据下载时间：2021-07-01 13:49:25 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/583770116910/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,q**文,口味: 0脂0蔗糖油醋汁250g+芝麻230g--薇娅推荐,好评," CA平时想吃辣都可⭐以配上一点,减肥必备,💢发挥也比较快。,辣味👨不重,芝麻味不错的。♨微酸香味,包装结实,™成分健康,拌沙拉简直❤绝了,味道真的不错。🍧宿舍党低脂饮食的福音🔔啊,吃的比较快。油醋💷汁还没吃, ",看我晒图！！非常划算吆！,-,2021-06-26
2,笑**9,口味: 0脂0蔗糖油醋汁250g+0脂0蔗糖千岛沙拉汁240g--薇娅推荐,好评,商品成分：0蔗糖0脂肪，减脂人士必备🥗 包装品质：瓶身玻璃材质，设计感很好🍾 口感味道：拌沙拉简直绝了，瘦身餐不再难吃🍽 新鲜度：最近的新日期，口感非常好哦☀️ ,-,-,2021-06-24
3,p**2,口味: 0脂0蔗糖油醋汁250g+0脂黑胡椒汁250g--薇娅推荐,好评,，🐷很推荐，➡全家人都喜欢用它来拌菜的味道，📚黑胡椒汁口感也特别好，😱平时想吃辣都可以配上一点，🔱喜欢吃醋的美女们可以搞起来了，🔊🎡超级喜🌻欢汁，🌸买来减肥的。但💔是价格简直太划算了两🚹瓶和超市一瓶的价格差🎊不 ,-,-,2021-06-23
4,d**9,口味: 芝麻230g*2瓶,好评,商品成分：很不错😀😀减脂友好！ 融化程度：没有融化喔 nice 包装品质：非常完美啦，客服很贴心发消息提醒小心瓶子破损啥的 口感味道：最爱芝麻！618回购！！！！ ,-,-,2021-06-24
5,菜**饱,口味: 0脂0蔗糖油醋汁250g*2瓶--薇娅推荐,好评,首先包装很好，没有破损，也没有损坏🍺口感是酸甜口酸甜程度都刚刚好🍇适合做沙拉吃🥦🥕🥬🍱在减肥中的姐妹放心入手叭🥦🥕🥬🥒 ,油醋汁味道很好🥦🥦🥕🥬🥒减肥加油🥝🥝🥝打算回购啦！喜欢的姐妹不要错过嗷，没有添加蔗糖♥,-,2021-06-24
6,凌**花,口味: 0脂0蔗糖油醋汁250g+芝麻230g--薇娅推荐,好评,商品成分：保质期15个月👍应该用不了那么久就吃完了。 口感味道：芝麻味不错的。和日本料理店一样的。油醋汁味道不重。吃的比较快。👌 来的时候包装比较好运输确实不用担心。发挥也比较快。 ,-,-,2021-06-24
7,s**7,口味: 0脂0蔗糖油醋汁250g*2瓶--薇娅推荐,好评,😄同事推荐来买的~包装很好👍日期也很新鲜~收到货物没有任何破损，相信味道也不会差~😋迫不及待的要拌菜啦~ ,-,-,2021-06-25
8,包**6,口味: 0脂0蔗糖油醋汁250g*2瓶--薇娅推荐,好评,包装品质：包装很好哦，是第二次购买了，密封性超级棒 口感味道：味道酸酸甜甜的，用来蘸鸡胸肉，拌蔬菜，超级好吃 新鲜度：日期很新鲜，满意 ,-,-,2021-06-26
9,n**e,口味: 0脂0蔗糖油醋汁250g*2瓶--薇娅推荐,好评,健康0脂的油醋汁，味道真的很绝！不会腻，口感非常细腻，拿来煮菜或者直接凉拌都很赞！关键是健康，低糖很适合健身人士！ ,-,-,2021-06-25
10,游**粒,口味: 0脂0蔗糖油醋汁250g+芝麻230g--薇娅推荐,好评,商品成分：第一次买油醋汁配料表0脂0蔗糖很健康🥪 融化程度：拌饭蔬菜或者面条里很好搅拌🍀 口感味道：味道清爽，酸酸的🍋，很开胃😋 新鲜度：日期很新 ,吃了一段时间，油醋汁酸甜开胃😋芝麻酱不油腻👍🏻拌面条拌蔬菜沙拉🥗好吃又不用担心热量超标，爱啦爱啦❤️,-,2021-06-22
11,越**6,口味: 0脂0蔗糖油醋汁250g*2瓶--薇娅推荐,好评,商品成分：看上去确实没有蔗糖，配荞麦面很好吃🤙🤙🤙 包装品质：包装也很好看👏🏻 口感味道：已经是再次购买了，还送了鸡胸肉🥩也是不含糖的，对高血糖者很友好🥳 ,-,-,2021-06-26
12,t**9,口味: 0脂0蔗糖油醋汁250g+芝麻230g--薇娅推荐,好评,油醋汁收到了，拌凉菜味道美美哒👍以后做减脂餐全靠它啦😊卖家发货迅速，包装结实，下次继续回购✊,这两种口味都非常不错👍以后减脂餐就靠它啦！客服果酱的服务非常周到细致，给一个大大的赞👍,-,2021-06-24
13,嘉**1,口味: 0脂0蔗糖油醋汁250g+0脂0蔗糖千岛沙拉汁240g--薇娅推荐,好评,商品成分：不错 包装品质：包装很好 口感味道：很好吃 很好吃的调味汁爱不释手，停不下来，非常好吃😋包装很好，还会回购的。 ,-,-,2021-06-25
14,葭**2,口味: 0脂0蔗糖油醋汁250g+0脂黑胡椒汁250g--薇娅推荐,好评,最近在减脂，买了很多0脂0糖的调料，这家调料味道还不错👍 适合拌意面这些，煎培根，鸡蛋都能沾点吃，黑胡椒味道挺浓郁的😋 油醋汁还没吃，准备拌沙拉的时候吃，还可以当蘸酱🥦  ,减脂搭配的酱汁，拌沙拉、拌意面都不错，主要是0脂0卡，蘸肉这些也不错,-,2021-06-23
15,v**6,口味: 0脂0蔗糖油醋汁250g+0脂黑胡椒汁250g--薇娅推荐,好评,最近正在减肥，比较了很多家，最终还是选了百利，味道果然不错，我买了油醋汁和黑胡椒，个人比较喜欢黑胡椒的，黑胡椒比油醋汁稠些，口味更好一点，推荐购买 ,两个口味都很好吃，我喜欢两样一起放，这样味道更好😀，吃了一个礼拜减肥餐了，瘦了3斤，继续努力,-,2021-06-22
16,贝**1,口味: 0脂0蔗糖油醋汁250g+芝麻230g--薇娅推荐,好评,趁着优惠，赶紧入手😃， 包装也非常的好，没有破损，质量也是没得说， 味道很赞👍🏻棒😃 ,-,-,2021-06-22
17,y**4,口味: 0脂0蔗糖油醋汁250g+0脂0蔗糖千岛沙拉汁240g--薇娅推荐,好评,商品成分：0脂肪0蔗糖 健康又方便 包装品质：包装得很好，没有损坏  口感味道：口感很好，送得鸡胸肉也很好吃。 ,这个油醋汁非常喜欢，特别适合夏天配沙拉吃，健康又美味。,-,2021-06-23
18,周**1,口味: 0脂0蔗糖油醋汁250g*2瓶--薇娅推荐,好评,商品成分：有浓浓的醋香，喜欢吃醋的美女们可以搞起来了， 融化程度：很好吃 包装品质：非常的高大上，也特别的有面，卖家生意兴隆 口感味道：特别好吃 好喝 好闻  新鲜度：不错 ,送的鸡胸肉也好好吃，准备多买点儿～～～,-,2021-06-19
19,t**1,口味: 0脂肪0蔗糖油醋汁250g+0脂肪蒜蓉辣椒酱250g,好评,目前只吃了油醋汁，第一次吃，味道不错，热量还比较低，适合减肥的人呀！用来拌蔬菜，但面条都挺好的。喜欢，一瓶已经吃的差不多了，准备回购啦😊😊,味道不错，超喜欢 热量还不高 适合减肥吃,-,2021-06-24
20,t**6,口味: 0脂0蔗糖油醋汁250g*2瓶--薇娅推荐,好评,0蔗糖0脂肪对于减肥人士真的太友好了！！！ 这是我吃过最好吃的油醋汁，一开始清水煮菜吃腻了，实在太没味道了，朋友推荐我吃这个，味道很不错！👍👍👍 ,一瓶已经干完了，每次吃生菜菠菜的时候拌点上去就没那么难以下咽啦。味道真的可以。下次再尝尝别的味道的。,-,2021-06-24
21,童**8,口味: 0脂0蔗糖油醋汁250g+0脂0蔗糖千岛沙拉汁240g--薇娅推荐,好评,"LYW平时想吃辣都🍟可以配上一点,罐子好打🕦开,脂肪特别适合减肥👷的宝宝吃。同事也在吃😮这个牌子的,上头慢,📺不会让你失望,超级喜🍢欢汁,买来减肥的。但🎌是价格简直太划算了两🐅瓶和超市一瓶的价格差🐀不多,异味很推荐, ",-,-,2021-06-18
22,陈**5,口味: 0脂0蔗糖油醋汁250g+芝麻230g--尼扣推荐,好评,融化程度：融化的将正好，很适中  包装品质：包装包裹的严严实实，一点问题都没有 👌🏻 很是不错 口感味道：口感适中，觉得芝麻酱更不错一点  😊 ,-,-,2021-06-23
23,t**8,口味: 0脂0蔗糖油醋汁250g+0脂黑胡椒汁250g--薇娅推荐,好评,油醋汁真的棒好好吃👍酸酸的🤤，喜欢吃酸一点的人很适合这个🤔，而且配沙拉味道很清新🥗不会腻，发货速度真的好快😘收到就尝了下味道可以☺️ ,-,-,2021-06-26
24,a**8,口味: 0脂0蔗糖油醋汁250g+0脂0蔗糖千岛沙拉汁240g--薇娅推荐,好评,商品成分：真正的0糖0脂肪，减肥人士的福音😁😁  包装品质：包装精美密封性很好，储存方便😎😎  口感味道：口感很好，咸淡适中😏😏  新鲜度：新鲜保鲜，冷藏为宜🥶🥶 ,品尝后口感很好，味道鲜美，而且确实是0脂肪,-,2021-06-17
25,苓**0,口味: 0脂0蔗糖油醋汁250g*2瓶--薇娅推荐,好评,包装很不错 日期新鲜 不愧是品牌的👍0脂肪0蔗糖 减脂期首选😻和水煮菜是绝配哦，口感很好😋之前也在超市买过这个，价钱比网上贵，所以大家可以放心购买哦，绝对超市同款😁价格还便宜，爱啦爱啦😍 ,水煮菜的最佳搭配👍口味正合适，好吃😋很适合减脂期,-,2021-06-18
26,v**怡,口味: 0脂辣椒酱250g*2瓶,好评,包装品质：包装满分，没有漏撒！👍 口感味道：酱香型，不辣。加了柠檬酸🍋的原因，挺清爽，蘸蔬菜一绝。🤟 第一次购买，印象不错，下次试试油醋汁！😘 ,-,-,2021-06-19
27,c**8,口味: 口味自选（联系客服或下单备注）,好评,首先，包装很漂亮，是玻璃瓶的，很高档的感觉 然后，质量也很不错，厚实的感觉， 因为还没有食用的原因，等购物食用可再追评 ,-,-,2021-06-23
28,x**n,口味: 0脂0蔗糖油醋汁250g*2瓶,好评,这是我吃过最好吃的油醋汁了 酸酸甜甜的拌着沙拉水煮菜真的超级好吃！ 0脂肪0蔗糖成分也挺好 很健康！ ,-,-,2021-06-22
29,西**飞,口味: 0脂0蔗糖油醋汁250g+0脂青梅250g,好评,吃沙拉的时候放一些挺好吃，早知道就早点卖了🙃 会推荐给朋友的，性价比比较高，用完后继续买，哈哈哈哈😃 ,-,-,2021-06-25
