数据下载时间：2021-06-30 17:24:38 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/621104262490/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,w**6,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,包装精致设计精美，分量足口感酥脆，吃完唇齿留香回味无穷，给老婆买的孕期小零食，补气血，收到后，就打开吃了，吃完再回购 ,吃了一盒，还剩一盒，黑芝麻补气血生黑发，多食用，吃完再来,-,2021-06-25
2,紫**北,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,第一次买，真的很好吃哦，芝麻补血非常好，对于贫血的我来说是最好的福利了，买回来男朋友都喜欢跟着一起吃，很不错，味道也很好 包装品质：喜欢 商品分量：比较足 保质期：靠谱 新鲜度：很新鲜 口感味道：很脆脆的，香甜 ,这差不多吃了半个月，每天都吃，特别喜欢这个口感，又实惠，吃完了再买,感谢您对本店的支持，以及对我们食材质量的肯定！能得到您的认可真的万分荣幸，您的鼓励会让我们更努力的提高服务质量。这一次愉快的购物我们铭记于心，衷心期待下一次的邂逅~,2021-06-15
3,t**8,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,酥脆好吃，朋友推荐来买的。芝麻，能促进胆固醇代谢，清除血管壁上的沉积物，强壮血管，防止动脉粥样硬化、冠心病、脑卒中的发生。,每天坚持吃，味道真是不错,-,2021-06-25
4,你**1,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,此用户没有填写评价。,主要的是芝麻饼新鲜，好吃好吃，酥酥脆脆，口感丰富，休息健康小零食，食材选得好，没有任何添加剂色素等里面是纯黑芝麻的就喜欢这种无添加纯天然的 ，对于经常加班的我来说特别适合，很喜欢吃应该会回购的。,-,2021-06-13
5,b**n,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,这款小零食非常不错，朋友推荐过来买的。味道也不错，包装也是一小袋一小袋的，吃起来方便很多。有时候出门随手就能带几个。推荐,看了下配方还是零添加的，厉害了。想买的朋友可以试试。,-,2021-06-26
6,d**6,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,味道非常好，黑芝麻味道醇香，甜度适中，淡淡的一点甜，也不腻，补身体正好,不错，还会再次购买的，越吃越香,-,2021-06-25
7,a**2,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,包装品质：非常好  商品分量：也很棒 保质期：日期非常新鲜 新鲜度：非常新鲜 口感味道：味道不错好吃  ,已经回购好几次了，味道好吃，我本身控糖在也一直在吃这个。非常好吃,亲爱的，非常感谢您对咱们家宝贝的支持和信任~我们希望能够用真诚的服务来打动每位亲亲哦~这些都是我们应该做的哈~~我们一定会更加努力改进我们的服务和产品哒~期待您下次光临，祝您生活愉快啦！,2021-06-24
8,t**曦,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,很好吃，补钙，补充蛋白质非常的好吃，没事嘴馋了，都可以吃，营养又健康，对宝宝也好，吃完了还会在买。孕期零食。,-,-,2021-06-26
9,g**1,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,口感一流，黑芝麻新鲜，一盒有16袋，一袋2片，微微甜，很香醇！ ,黑芝麻+核桃，搭配的很不错，没有任何添加剂的味道，吃起来放心，每天一袋补充每天所需营养。下次还会复购,花儿渴望着阳光的普照，我的心，盼望看到您的满意一笑。感谢您对”孕味食足 “的支持！有什么问题随时联系我们在线客服 祝你生活愉快么么哒~~,2021-06-21
10,t**9,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,已经是第二次购买这个零食了，味道挺棒哒！到货就吃了好几包，特别适合孕妇和产后的宝妈们，黑芝麻养生又健康，值得入手～ ,味道真的超级棒，营养又健康。吃完会在次支持本店零食。,-,2021-06-26
11,北**7,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,芝麻饼味道不错，以示第二次回购，口感酥脆，符合我的口味，孕期一直在吃，补钙,喜欢吃，准备吃完接着买，每天一两包，孕期小零食,-,2021-06-26
12,n**聪,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,宝贝收到了，吃着很香， 特别脆， 孕期吃芝麻可以补充多种营养，很不错😀 满意😀😀,日期很好，是近期的  ，吃着不腻，很好吃，但是孕妈妈一天也不可以贪吃哦😋 可以推荐给身边的朋友吃啦,-,2021-06-25
13,木**9,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,这款豆浆销量不错大品牌买回来喝了以后也是特别喜欢！感味道：黑豆浆真的非常好喝。营养高。关键无糖。刚好满足自己不喜欢吃糖的习惯。我已经属于二次购买了。商家服务好。物流也给力,-,-,2021-06-25
14,啊**y,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,酥酥脆脆，特意买了没有甜味的这种。满嘴芝麻香，买了两盒，给孩子当零食吃，很放心。每个都是独立包装，一袋里面有的1块有的2块，携带方便。因为太酥脆，有一盒已经碎的不像样子了。,-,-,2021-06-16
15,沈**希,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,味道好极了，不咋甜，适合孕妈吃，都是小包装吃起来很方便，芝麻味很浓，会继续关注店铺和回购的。,味道真的很好，不咋甜，适合孕妇，,高颜值蒙上脸都能成为焦点，低调不来的高调…也只有“孕味食足 “感谢您对“本店”的支持，祝您生活愉快~,2021-06-23
16,美**2,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,收到芝麻薄饼立马拆了一袋尝尝，很香微甜，小困小饿时吃两片补补钙挺好的，好吃又方便。 ,我家小孩子特别喜欢吃，没啥添加剂，喜欢就多吃点。,-,2021-06-26
17,r**8,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,刚收到就迫不及待的打开吃了，很香很脆，一口气炫了3包，饱腹感也强，是个非常健康的零食，爱了爱了,好吃停不下来，越吃越香，吃完继续回购,-,2021-06-26
18,小**钱,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,这是第二次购买了，鳕鱼片没有刺，味道很好，黑芝麻饼干很好吃，芝麻量很足，锅巴很原汁原味，这些很适合孕妇吃，物流也很给力，满意。  ,非常有营养，真的很不错，下次还会购买的。,-,2021-06-26
19,赵**1,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,芝麻片收到了，迫不及待的吃了半包，感觉香.脆，合适的甜度，很好吃，吃完再回购。,已关注店铺，吃完再回购。,非常感谢亲爱的对我们产品的认可~~感谢您的信任! 我们会继续努力！以后做到更好，祝您生活愉快！,2021-06-25
20,娜**9,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,非常适合孕妈、味道也非常好也很健康。我很喜欢吃也很爱这个味道 ,我很喜欢吃、下次继续购买、非常健康、很好很可以哦，大家可以放心购买的、主要是对身体好健康、美味,-,2021-06-26
21,t**4,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,味道非常好，香香脆脆，当早餐或者小零食都很棒，好吃又方便，非常推荐呐～,-,-,2021-06-26
22,孙**9,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,精致正品全网最好吃的一家，有一点点甜.适量甜度刚好，一开袋很香，第二次买了长.期合作，感觉头发黑了挺多。继续吃发货快好评,正品好吃口感好，头发变黑，发货速度很快，好评,亲爱的，虽然您没有说太多，但是我感受到了您对我们的满满支持和喜爱。期望着我能更好的为您提供放心食材，让您下次狠狠的表扬我！关注孕味食足，让我们不再错过。,2021-06-16
23,车**2,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,味道挺好的，香香脆脆，一袋里面两小片，准备吃完了回购，值得推荐 ,真心不错哦，孕**小零食，值得推荐,亲，您的每一个点击，每一次对话，每一秒等待，您和我都会走的更近一步。有您的支持，我们的团队会变得更加充实而快乐。您有什么问题也可以随时联系我们的在线的客服，相信我们的产品和服务一定会给您带来美好的体验。,2021-06-24
24,t**7,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,包装精美，打开品尝味道好极了，物超所值，还会继续回购。,-,-,2021-06-21
25,l**2,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,包装品质：品质好， 商品分量：分量足，质量好，多次回购，比别人家的好吃 ,好吃极了，吃了停不下来,-,2021-06-26
26,李**0,口味: 【黑芝麻核桃饼】x2盒共576g（现做现发）,好评,这个芝麻饼是第一次买，感觉还挺好吃的，香香脆脆的。而且是实打实的芝麻，看得见的芝麻，孕期补钙很重要，吃完继续回购的！ ,-,-,2021-06-16
