数据下载时间：2021-06-30 09:54:40 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/641043902390/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,y**3,,好评,我前些时候买过一个减肥产品，很便宜、包装的也不错，但是吃了一星期就因为副作用太大不敢再吃了，有了上当的经历，就不敢乱买了，怕对身体有伤害。敢买这个是因为我朋友自己喝过介绍给我的，她喝了一个月没有副作用，所以我才买的，我现在刚刚开始喝，味道还是挺不错的，效果待观察 ,-,-,2021-06-15
2,t**9,,好评,荷叶茶挺好的哦，喝了一杯，味道也还可以，有股淡淡的清香，看了下，确实是纯植物，才敢服用的，包装挺大气的，也没啥副作用。 ,-,-,2021-06-06
3,h**1,,好评,效果很明显，肚子比之前小很多了，看销量和评价来拍的，大多数人的选择真的是没有错，继续坚持下去，期待早日能瘦身成功 ,-,-,2021-06-17
4,寂**酷,,好评,坚持喝了8天瘦了3.2斤！非常不错效果！真的没有想到会这么的明显，会坚持喝，期待早点瘦下来美美哒,-,-,2021-06-16
5,欢**7,,好评,茶是挺好的，喝了有两天，口感确很温和，没有什么不良的反应，暂时还没感觉到怎么样，确实不拉肚子， 淡淡的茶叶清香味挺好闻的  ,-,-,2021-06-18
6,蓝**恋,,好评,已经减了6.3斤了，好开心，没有一点儿感觉不舒服，有了这个茶感觉以后我真的就可以放心吃喝了,-,-,2021-06-19
7,d**u,,好评,喝了十几天，减了七斤！减肥期间自己特别控制了下饮食。夜宵肯定不吃的,以前在淘宝买东西都是系统自动好评。花了好多好多钱，后来才知道淘宝评论得积分可以涨淘气值，才知道评论的重要性,-,2021-06-20
8,t**8,,好评,真的没想到这款茶的效果会这么好，本来就是买一点试试的，结果给我这么大一个惊喜，已经瘦掉了5斤就是喝的时候我特别注意饮食方面，多吃点素食啊，就这样加上注意吃饭方面我很快的瘦了这么多，我很满意，还会继续喝下去。 ,冬瓜荷叶茶挺不错的呀，买一发三分量多，体重掉了点便秘也都改善了不少,-,2021-06-03
9,t**3,,好评,喝了十几天，减了7斤！减肥期间自己特别控制了下饮食，夜宵肯定是不吃的。,-,-,2021-05-31
10,龅**8,,好评,特意试喝了才来评价，第一天喝完以后，身体感觉有貌似沉积物排出，之后上厕所正常，没有腹泻现象，我在饮用荷叶茶的同时配合了晨练，拒绝晚餐，多少有点成效吧，小腹明显感觉小了，我觉得这个长期坚持下去，相信效果会更佳!,-,-,2021-06-21
11,t**4,,好评,喝了这么久，什么不舒服的地方都没有，也没有影响睡眠质量，还没有副作用，我都没有节食，也没运动，都有这么好的效果，真的是很不错，现在整个人看起来都更好了呢。 ,-,-,2021-06-26
12,太**b,,好评,此用户没有填写评价。,效果确实不错，喝了20多天减了12斤了泡出来也很好喝，没什么异味，而且还有股淡淡的香味，即能当饮品，又能减肥，真的是一举两得了，包装精致，冬瓜荷叶茶采用小袋包装，很精致！目前已经感觉便秘有所改善，喝完后还会再来的。,-,2021-06-08
13,t**0,,好评,此用户没有填写评价。,衣服都遮不住的大肚腩，这样一直胖下去也不是办法，想着减减肚子就买来了冬瓜荷叶茶，里面食材用料都很丰富充足，每天坚持喝个一两杯排油减肥效果很不错，感觉肚子有在慢慢变小,-,2021-06-10
14,m**8,,好评,冬瓜荷叶茶收到就泡了一杯，有淡淡荷叶的清香，口感好，携带方便，早晚一杯，期待瘦身效果。 ,荷叶茶好喝，一天二包，味道是很清淡的荷叶茶香，喝了十几天了没有出现任何不适。,-,2021-06-14
15,我**6,,好评,以前表姐总说我胖，现在看表姐天天问我怎么变瘦的，我说我是节食瘦的，哈哈，我会在继续喝下去的 看用完这几盒会有什么翻天覆地的变化 哈哈 开心开心  ,-,-,2021-06-21
16,月**4,,好评,宝贝收到啦，三大盒老板还送了一个杯子 ，泡了一杯感觉还不错 ，下次还会买的 祝老板生意兴隆 ，财源滚滚 ！,-,-,2021-06-14
17,a**3,,好评,朋友介绍说这款减肥茶效果不错，她说用了一个月非常有效果，身体瘦了皮肤也变好了不少，而且没有什么副作用，我也买来喝喝呗，就购买了呢，现在喝了12天了，每次喝完之后肚子就会咕噜噜的让我去上厕所，不会疼，上厕所的时候也非常的顺畅，现在已经减掉5斤了，看到效果心里想着没白买 ,-,-,2021-06-15
18,y**2,,好评,有股淡淡的清香味，泡出来的水也是淡黄色的，一开始喝的时候因为担心不适应，只喝了一小杯，结果身体没有任何的不舒服，慢慢的才加大了量，而且觉得这个茶水就像平时喝的茶水一样，没有什么特别的，慢慢的喝这个茶也成了我生活的一种习惯，一个月的时间很快就过去了，我的体重比原来轻了有8斤，很满足。 ,-,-,2021-06-14
19,t**4,,好评,每天运动控制饮食！加上喝了1个月下来瘦了10斤 感觉年经了十岁.我还是曾经那个美少女，还有一盒没喝完，喝完还会买，就算不减肥吃完油腻的东西刮刮油也很棒。,-,-,2021-06-26
20,t**8,,好评,喝用了一个星期左右瘦了3斤左右，这个荷叶茶喝完后会有点口渴的感觉，但是没啥大碍，平时多吃水果，售后服务态度非常好，给我的建议非常有用 ,-,-,2021-06-03
21,t**3,,好评,喝的这两天都能大便，瘦下来2斤多了，还可以 ,-,-,2021-05-31
22,兜**希,,好评,到货就开始喝了，包装一般，荷叶茶安全放心的喝，一天两包，不错，味道也是很清淡的荷叶茶香味，而且喝完还没有出现任何不适,荷叶茶是非常的不错，能有这样的效果，确实非常的意外，很惊喜，已经减掉14斤了呢，我我现在还在喝呢，最近是在配合着运动一起，继续坚持。,-,2021-05-30
23,迷**岸,,好评,老是约着朋友出去吃烤肉，吃着吃着体重就一直在往上直标，买来了这个冬瓜荷叶茶来喝喝，包装一般口感不错挺好喝的，色泽上也是金黄好看，平时饭后喝喝润润肠道挺好的,-,-,2021-06-04
24,我**i,,好评,我得继续喝下去，再瘦了几斤就差不多了 ,-,-,2021-06-22
25,春**2,,好评,肚子肉多体态难看，买来这款同仁堂的冬瓜荷叶茶喝喝，包装一般服用起来很不错，而且份量多，几天坚持下来肚子上赘肉确实有减少呢 ,-,-,2021-05-29
26,紫**8,,好评,物美价廉，相信同仁堂大品牌，之前买过小品牌的，好贵，还很难喝，还是要坚持，坚持就是胜利✌️ ,-,-,2021-06-22
27,t**2,,好评,喝的很放心，瘦下来后整个人的精神面貌都好了呢，收到就用到现在，已经好多天了。,-,-,2021-06-26
