数据下载时间：2021-07-01 13:49:00 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/634359896117/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,t**9,口味: 拍2发6【6盒装】,好评,芝麻丸口感不错，非常棒。喜欢的就下手吧 希望头发变得乌黑发亮是我吃过黑芝麻丸里最好吃的一款！干净便携，出门方便携带，甜度正好。满意的一次网购。,-,-,2021-05-29
2,才**8,口味: 拍2发6【6盒装】,好评,客服的态度非常好，我说有点急，结果很快就收到了，包装精致，味道纯正，芝麻香气满满，除了芝麻里面还加了很多大补的东西，黄精用来补肾气非常好！对肠胃和头发也很好！！而且还有防伪标，赞赞赞！！！,-,-,2021-06-25
3,a**8,口味: 拍2发6【6盒装】,好评,妈妈很喜欢这个味道，说一撕开就有芝麻的香气，这个口感不错芝麻味儿也很浓，没有糖精的口感，是那种蜂蜜的清香。独立包装的设计也很有爱，看配料表也没有多余的添加剂，很养生，这两天吃起来感觉还不错吧，就是感觉不够吃，等他们直播我再抢一些囤起来,-,-,2021-06-15
4,t**9,口味: 拍2发6【6盒装】,好评,收到就打开吃了，黑芝麻丸很好吃，比之前买过的其他家的味道更好，丸子都是独立包装，一点也不油，包装很贴心。配料也全部是健康的食材，且不会长胖，给男朋友买的，他对这个甜度很满意，赞不绝口，希望坚持吃下来头发都会变黑,-,-,2021-05-29
5,单**春,口味: 拍2发6【6盒装】,好评,很棒，内部有独立包装，方便携带。芝麻味也很浓，吃起来香香的，味道不错，入口醇香的芝麻味，有小小的颗粒感，甜度刚好。没有吃过其他家的，感觉这个已经很好了！性价比高，会继续买。,-,-,2021-06-18
6,t**1,口味: 拍2发6【6盒装】,好评,最近头发掉的多，听朋友说吃这个芝麻丸好。买来试吃下，芝麻的味道很香，味道也非常好吃，已经全部吃完，哈哈，一个接一个根本停不下来，希望头发越来越好 哈哈哈,盒子包装也很好，收到时四角尖尖，侧边还带防伪标，查过是正品，买来大家吃过都觉得好吃分一分一下就买了，会继续回购的,-,2021-06-15
7,金**山,口味: 拍2发6【6盒装】,好评,准备放在办公室吃，一打开包装就有浓浓的黑芝麻味，闻闻着就流口水了，而且经常吃黑色的食物对人体有益健康，但愿我吃一段时间，头发慢慢变黑，我会一直接着吃的，非常好吃，芝麻味特别香甜，每天早晚一粒，非常好，无限回购。,每次拿一两个放在包包里，既可以补充补充，饿了还能临时垫垫，入口满嘴芝麻味儿，嚼碎了很像小时候爷爷做芝麻糊的味道，有点点甜味，这种口感真的很不错,-,2021-06-09
8,w**a,口味: 拍2发6【6盒装】,好评,这个芝麻丸真心香，试吃后发现真材实料，口感非常的棒，独立包装很好携带，一定会回购，口感很细腻不是很甜那种，不错的小零食，主要是好吃又健康,-,-,2021-06-15
9,冬**2,口味: 拍2发6【6盒装】,好评,"黑芝麻的味道很浓，很好吃，当零食或是早上吃两个当早饭也很不错，还能养头发，里面的各种配料也非常有营养，多吃点对身体有好处，很实惠,，每个独立包装也很方便",-,-,2021-06-18
10,m**8,口味: 拍2发6【6盒装】,好评,之前经常性熬夜导致脱发，刚好看到就买回来试一了下，感觉还不错。嚼起来有颗粒感，感觉芝麻含量也挺高的，而且有嚼劲儿不粘牙，购物清单里经常会放有这款芝麻丸，很不错！,真的是超级超级好吃的芝麻丸，平常不喜欢吃这些东西，但是这个芝麻丸真心好吃，即可以养发又可以满足口舌之欲，没有不下单的道理。,-,2021-06-10
