数据下载时间：2021-06-30 14:29:01 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/557872793663/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,j**i,口味: 五香*4（今天送山药片）,好评,"正符合☁我的口味,里面的锅巴⚡很*^_多碎了,孩子也喜🌂欢吃,新鲜度：非常新鲜的🌄日期,收到☔很惊喜,口感味道：没🌃有以前辣,还是网购实惠,还送了一包三药片,未来会有微微辣的上线吗？求,商品分量：好,麻辣和五香也推荐 商品分量：好 ",太划算啦↓“下单前请看下面↓”,-,2021-06-22
2,y**奶,口味: 麻辣*2+爆辣*1+五香*1（今天送山药片）,好评,东西是朋友推荐过来买的，虽然还没吃但是能推荐口味肯定不错！但是我真是对这个快递无语，送错了地方第一时间沟通不处理，后期打了几次电话都是敷衍，投诉了才送过来，结果看到快递就是这个样子！因为东西确实不错，我不想因为个中通快递给差评，但是如果可以，这个物流服务我一星都不想给！真是太恶心人了，这是什么意思？打击报复吗？外包装盒子撕成这样，里面的商品直接都可以漏出来！真是网购这么久第一次碰到这种垃圾快递！建议店家还是好好选择快递吧，太败坏路人缘了！中通快递*******！ ,中通快递！垃！垃圾！##中的###战###斗##机！屏蔽我也要写！,-,2021-06-26
3,w**6,口味: 麻辣*2+五香*2（今天送山药片）,好评,包装品质：包装精制，分量很足，购买当月生产，保质期一年，很新鲜。正宗锅巴，就是本人觉得太咸太辣，多加一种微辣，微咸口味更好。 ,-,-,2021-06-23
4,j**9,口味: 麻辣*2+爆辣*1+五香*1（今天送山药片）,好评,日期挺新鲜的，😉到货很快，🎼锅巴也没怎么碎，👒挺好。先拆了一袋麻辣的尝了一下，🎴个人口味感觉辣度比较低吧，🚬麻味相比辣味要明显一点，👔除了一些撒粉稍微多一些的锅巴会略咸一些，🏥其它都很好 ,-,-,2021-06-18
5,向**1,口味: 麻辣*3+五香*1（今天送山药片）,好评,多次购买 好吃回购无数次了 心情就像衣服，脏了就拿去洗洗，晒晒，阳光自然就会蔓延开来。阳光那么好，何必自寻烦恼，过好每一个当下，一万个美丽的未来抵不过一个温暖的现在。   ,-,-,2021-06-26
6,我**e,口味: 麻辣*3+五香*1（今天送山药片）,好评,商品分量：分量十足 保质期：日期也是新的 口感味道：很脆，很香，麻辣味的有点辣 ,-,-,2021-06-22
7,a**5,口味: 麻辣*2+五香*2（今天送山药片）,好评,好大一包，真是没想到，好极了，味道还行，这也太划算了，在网上买比在实体店便宜多了，真不错 ,-,-,2021-06-23
8,e**a,口味: 麻辣*2+爆辣*1+五香*1（今天送山药片）,好评,日期挺新鲜的，到货很快，锅巴也没怎么碎，挺好。先拆了一袋麻辣的尝了一下，个人口味感觉辣度比较低吧，麻味相比辣味要明显一点，除了一些撒粉稍微多一些的锅巴会略咸一些，其它都很好 ,-,-,2021-06-16
9,爱**儿,口味: 五香*2+麻辣*1+爆辣*1（今天送山药片）,好评,锅巴总体来说是好吃的，不过口感很硬，生产日期比较新鲜。 ,-,-,2021-06-25
10,姚**2,口味: 麻辣*2+爆辣*1+五香*1（今天送山药片）,好评,多年不变的口味跟价格！嘴馋了就想着过来囤点 最爱爆辣 太爽了~ ,-,-,2021-06-24
