数据下载时间：2021-06-29 19:26:58 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/603084802215/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,t**6,口味: 混搭口味（100g*5包）,好评,开始减脂增肌了 足量足分没有破损，日期新鲜 期待味道和口感!。超级好吃，夏天快来了，姐妹们一起低脂餐吃起来呀！一起拥有小蛮腰，大长腿，完美下颌线，完美身材比例，，一起加油！！！！！,宝贝真的不错哦，吃了一包不柴，喜欢的宝宝可以尝试一下～，包装好，日期新鲜，味道很好，很适合减脂期食用。，而且热量特别低适合减肥吃哦高蛋白适合学生党,-,2021-06-15
2,z**4,口味: 混搭口味（100g*5包）,好评, 鸡胸肉收到啦，口感绝对，开袋即食，非常方便，有饱腹感呢，低脂零食，健康减肥，首选代餐哈。不错不错，很好吃肉不柴口感也不错我喜欢吃自然味的 很方便随时可以吃。 ,鸡胸肉有很多种口味，事先调味好了的很美味，觉得携带方便，而且很划算，就入手了！货收到，货真价实，肉质鲜嫩，不错 很方便随时可以吃。,-,2021-06-09
3,t**9,口味: 混搭口味（100g*5包）,好评,意外地味道很不错。肉质不柴，我挺喜欢的。，家庭减肥必备，非常喜欢，下次再来。，肉质口感都很好，低脂代餐食品，算是我健身最满足的了。 ,味道吃起来也很不错，口味有很多种，肉不柴，吃起来也不咸，平时都是当正餐，饿了就吃一包，鸡肉不柴，肉质鲜嫩，配料表超级干净，这种即食的鸡胸肉简直就是减脂期必备的美食，,-,2021-06-09
4,s**蓝,口味: 黑椒味（100g*5包）,好评,"包装扎实，味道也不难吃，可以用来代餐。味美料足，健康生活必备，爆赞👍很多不错的口味，挺好吃的，好吃啊好吃 减脂真的好，每晚都会吃鸡胸⛎肉搭配果蔬,很有嚼劲🐴。 ",-,-,2021-06-05
5,t**6,口味: 奥尔良味（100g*5包）,好评,肉很鲜，我口味不是很重，味道对我来说刚刚好，奥尔良yyds ，鸡肉不干巴，我是第一次吃速食鸡胸肉，感觉很幸运没踩到雷！这肉总体的感觉对得起这个价格，好久没评论过什么东西了，今天收到货试了一下，赶紧过来评论 因为实在是太好了！超级喜欢奥尔良 决定再囤点了！嘿嘿！ ,-,-,2021-06-15
6,t**0,口味: 混搭口味（100g*5包）,好评, 口感不柴，吃起来还是挺爽的！。口感会嫩一些，鸡胸肉的味道比我想象中好吃很多的哦鸡胸肉的味道挺好的，口感也不错，主要是开袋即食比较方便，也可以加热吃，  ,还不错！会回购！自己做了生菜汉堡！，店家服务态度很好，而且质量也很好，没有异味口感也比较不错，特别适合减脂期吃,-,2021-05-12
7,流**影,口味: 混搭口味（100g*5包）,好评,味道可以。不干不硬不柴，比其他🏠的常温即食鸡肉要好吃些。 ,-,-,2021-06-19
8,霈**2,口味: 混搭口味（100g*5包）,好评,感觉每包有好大一块儿 我是减肥的时候当正餐吃的 感觉好饱 个人觉得番茄味儿最好吃  ,-,-,2021-06-21
9,你**宝,口味: 盐焗味（100g*5包）,好评,减脂期必备，不用自己做太方便了，喜欢黑胡椒，盐焗，奥尔良的～吃不腻一次一袋饱饱的 ,-,-,2021-06-22
10,过**我,口味: 混搭口味（100g*5包）,好评,还可以挺好的，就正常鸡胸肉已经吃完了，忘记是盐焗还是香辣有个味道挺好吃的 ,-,-,2021-06-24
11,我**1,口味: 混搭口味（100g*5包）,好评,真空包装的，用微波炉热一下就能吃，味道不错。,-,-,2021-06-21
12,t**s,口味: 混搭口味（100g*5包）,好评,我只能说味道不合适我 吃下去柴柴的感觉 ,-,-,2021-06-26
13,莲**喵,口味: 混搭口味（100g*5包）,好评,闻着特别香，猫崽子都被吸引过来了。吃着比较清淡不油腻，看封皮say，有条件煎一煎更香♪ ,-,-,2021-06-18
14,z**y,口味: 混搭口味（100g*5包）,好评,我觉得味道还行,-,-,2021-06-21
15,a**卿,口味: 奥尔良味（100g*5包）,好评,减肥吃的，省时省力，开袋即食。,-,-,2021-06-21
16,绿**7,口味: 奥尔良味（100g*5包）,好评,奥尔良味道不错，之前买的黑椒钠含量更低，口味更淡，适合减脂期低钠人士 ,-,-,2021-06-20
17,l**2,口味: 混搭口味（100g*5包）,好评,还可以吧，毕竟吃点鸡肉不会胖，补充点蛋白质.还要努力锻炼身体.加油各位.,-,-,2021-06-16
18,柏**i,口味: 混搭口味（100g*5包）,好评,口感味道：好 ,-,-,2021-06-24
19,半**甜,口味: 混搭口味（100g*5包）,好评,鸡肉很好吃，吃完在回购,-,-,2021-06-21
20,t**2,口味: 混搭口味（100g*5包）,好评,第二次买了，不吃饭的时候就吃上一包哈哈 ,-,-,2021-06-22
21,我**2,口味: 混搭口味（100g*5包）,好评,非常值得信赖的品牌，质量有保障，价格还亲民，相当满意,-,-,2021-06-17
22,f**0,口味: 盐焗味（100g*5包）,好评,还没吃，等吃了再来评，先赞一下。,-,-,2021-06-21
23,散**笺,口味: 混搭口味（100g*5包）,好评,朋友跟我说很好吃，本来我是买来凑单的🤣昨天拆了一包发现确实挺好吃，于是我又凑了两份单 ,-,-,2021-06-20
24,d**y,口味: 混搭口味（100g*5包）,好评,keep家的减脂食品算是口味和营养兼顾得比较好的！,-,-,2021-06-19
25,m**7,口味: 香辣味（100g*5包）,好评,包装品质：非常好！！！ 口感味道：好吃 不柴 ,-,-,2021-06-16
26,s**o,口味: 盐焗味（100g*5包）,好评,这个好吃，煎一下更好吃,-,-,2021-06-23
27,过**我,口味: 黑椒味（100g*5包）,好评,挺好的已经吃完了 ,-,-,2021-06-24
28,星**月,口味: 混搭口味（100g*5包）,好评,吃了之后再来评价 ,-,-,2021-06-22
29,t**4,口味: 奥尔良味（100g*5包）,好评,真是能很好得满足一天需要的营养了。每包都是小胸，比较完整的鸡胸肉，鸡肉不柴，肉质鲜嫩，拆袋即食上面有一层汁水，咬下去一层一层很有质感，也很有嚼劲~~,我觉得味道很不错，口味还是非常多的，鸡胸肉是完整的一块，一包分量还挺足，饱腹感十足，☺比自己一大早去买肉还要动手做方便多了，也好吃多,-,2021-06-08
30,f**2,口味: 混搭口味（100g*5包）,好评,吃不太惯……但还是给个好评。祝大家减肥成功。,-,-,2021-06-24
31,菠**菠,口味: 混搭口味（100g*5包）,好评,不干不柴  挺好吃的,-,-,2021-06-22
32,t**0,口味: 奥尔良味（100g*5包）,好评,"ZH味道还不错！如果好吃的话以后继续买！真的很好吃！减肥期间买它！看上去不错🌀,不柴也不腻☔,吃了即食鸡胸肉☁,为了演唱会才买的🌁,鸡胸肉还没吃🌀,学生党在宿舍吃开袋即食也能接受🌀,开开心心浪浪钉～﻿☀ ",-,-,2021-05-12
33,明**8,口味: 黑椒味（100g*5包）,好评,多次回购,-,-,2021-06-22
34,z**f,口味: 奥尔良味（100g*5包）,好评,货很好满意,-,-,2021-06-24
35,麽**哦,口味: 混搭口味（100g*5包）,好评,减脂必备,-,-,2021-06-23
36,大**哥,口味: 番茄味（100g*5包）,好评,不错，味道很好,-,-,2021-06-24
37,辟**a,口味: 奥尔良味（100g*5包）,好评,味道还行，口感一般,-,-,2021-06-24
38,婧**舞,口味: 混搭口味（100g*5包）,好评,口感还是可以 建议加热吃,-,-,2021-06-15
39,耳**双,口味: 混搭口味（100g*5包）,好评,keep棒棒哒！！！,-,-,2021-06-25
40,7**a,口味: 混搭口味（100g*5包）,好评,"个人感觉还算是做的比较干净的鸡胸肉了，再吃上爽口生脆的蔬菜，就会感觉很清爽，吃再多也不会感到油腻，美滋滋,营养健康的减脂餐就出炉了，非常的奈斯。",看起来就很干净，鸡胸肉的口味种类多，肉质又嫩，吃起来一点都不柴，价格又这么实惠，总的来说还是很不错了！，也不怕脂肪高，很棒！！,-,2021-06-06
41,t**8,口味: 混搭口味（100g*5包）,好评,肉质很不错呢 都比较符合我的口味 坚持就是胜利呀 大家一起来减肥/适合减脂期吃，营养表蛋白质含量不错，包装精美，口感适宜，开袋即食，喜欢的朋友可以自己来试试 ,我用热水泡一下再吃，比直接吃好吃，直接吃太凉了，每天中午吃一袋，补充蛋白质，实在是懒得去菜市场买新鲜的弄，这个很方便，推荐,-,2021-06-01
42,宿**年,口味: 混搭口味（100g*5包）,好评,比想象中的好吃一点，甚至感觉味道有点重,-,-,2021-06-24
43,c**若,口味: 混搭口味（100g*5包）,好评,有助减肥，挺好。刚收到就迫不及待打开尝试 味道挺不错的 早上上课之前就吃了一半放到欧包里 一包分量挺足的 我都分了三次吃 一次都吃不完 值得推荐 打算吃完回购 ,性价比最高，低脂鸡胸肉收到了，肉好吃嫩嫩哒，不咸不适合我口味，价格优惠吃完会回购了。物流也很快赞。,-,2021-05-26
44,t**6,口味: 黑椒味（100g*5包）,好评,很不错，黑椒口味还没吃，奥尔良的很好！ ,-,-,2021-06-15
45,小**孓,口味: 混搭口味（100g*5包）,好评,味道还不错 减脂的时候吃 希望能瘦,-,-,2021-06-20
46,b**n,口味: 混搭口味（100g*5包）,好评,包装精致完整，种类丰富。看了下能量表，太适合减肥减脂的人了，全都是优质蛋白质，没有脂肪碳水等。最主要味道很好不加热反正挺好吃的，我也强烈推荐一下吃起来很香， ,好好吃啊！一包分量很足，鸡胸肉味道也很棒，快乐减肥走起来！口感也不错，我儿子开心的不得了！谢谢店家！👍👍👍我还会无限回购！,-,2021-06-06
47,蓝**u,口味: 混搭口味（100g*5包）,好评,第二次买了，味道可以，很扛饿 ,-,-,2021-06-19
48,r**鱼,口味: 混搭口味（100g*5包）,好评, 健身回来节省了很多现做的时间， 性比价好，便宜实惠，鸡胸肉相比而言没有想象的柴，也比我在超市买的口感好，我还会再回购的，日期很新鲜，鸡胸肉一点都不柴 ,没想到这么优惠的价格就能入手这样高品质的产品，已经推荐身边人购买了，大家都很喜欢，非常满意的一次购物，会回购哦！！,-,2021-06-03
49,y**5,口味: 混搭口味（100g*5包）,好评,味道很好 鸡肉很嫩 ,-,-,2021-06-18
50,翟**龙,口味: 奥尔良味（100g*5包）,好评,挺好的，吃了好几次了,-,-,2021-06-24
51,t**u,口味: 奥尔良味（100g*5包）,好评, 很容易有饱腹感，比较喜欢配合蔬菜水果一起吃拆开就可以吃，非常方便鸡胸肉口味很多而且价格实惠，而且这种即食的很方便，实在不想煮饭的时候也可以直接拆开一包来吃 ,健身瘦身吃肉完全没有问题，几种味道轮换着吃，不会觉得腻，基本上每天都在吃，这不又快要囤货了。嘻嘻，必须支持一下,-,2021-06-08
52,欣**公,口味: 混搭口味（100g*5包）,好评,喜欢这家的产品，味道很棒,-,-,2021-06-16
53,维**6,口味: 黑椒味（100g*5包）,好评,试吃了一个，味道不错👌,-,-,2021-06-16
54,散**笺,口味: 混搭口味（100g*5包）,好评,香辣味难吃，别的还行 ,-,-,2021-06-20
55,博**人,口味: 混搭口味（100g*5包）,好评,第一次买，口感不错。,-,-,2021-06-19
56,普**本,口味: 混搭口味（100g*5包）,好评,每种口味都可以，会再次购买,-,-,2021-06-14
57,妖**鱼,口味: 奥尔良味（100g*5包）,好评,到货快 用来减脂餐期间省事 满意  ,-,-,2021-06-19
58,t**7,口味: 混搭口味（100g*5包）,好评,可以开袋即食的低脂肉套餐，买来食用真的很方便省事，平时节约了很多时间，主要是也想稍微控制一下饮食减减肥，这家鸡胸肉包装不错，喜欢的朋友可以自己来试试 ,"不会很淡 ，刚刚好。低脂减肥的人有口福了。放到自己的包里，什么时候饿直接就吃。非常的方便，减肥还能吃到肉！太开心了。性价比很高,鸡胸肉是真空包装的，很严实",-,2021-06-03
59,樱**0,口味: 混搭口味（100g*5包）,好评,挺丰富，量充足，很美味，好评,-,-,2021-06-16
60,t**8,口味: 奥尔良味（100g*5包）,好评,减脂期 屯了好多鸡胸肉 这个太赞了 味道很好 不干吧饱腹感强 还可以放办公室当吃不胖的小零食 赞赞赞会回购，因为健身的原因选择了几家还是这家最满意，味道挺不错的喜欢。,看上去真的很有食欲，有很多味道！没想到鸡胸肉都可以这么好吃😋一点都不柴，口感还挺好的！不错哦,-,2021-06-01
61,老**蓉,口味: 黑椒味（100g*5包）,好评,味道还可以。 ,-,-,2021-06-23
62,t**3,口味: 混搭口味（100g*5包）,好评,肉质非常的鲜嫩，吃起来非常的新鲜。不会做健身餐的，加点生菜和全麦面包再加点沙拉酱，满足。吃起来很方便。满意好评。 ,各种口味热量都很低，真的太赞了，完全没有罪恶感！，也让味道变得更加丰富[拥抱]吃一口爽口酥嫩的鸡胸肉和蔬菜[爱心],-,2021-06-06
63,t**t,口味: 黑椒味（100g*5包）,好评,第三次购买了，品质杠杠滴！,-,-,2021-06-18
64,马**5,口味: 混搭口味（100g*5包）,好评,这家的鸡胸肉算是比较好吃的了,-,-,2021-06-18
65,h**u,口味: 混搭口味（100g*5包）,好评,鸡胸肉真的不错 买了好多次 客服的态度也特别好！回复很及时，希望这次能够成功减肥！以后还会回购的，家人都特别喜欢吃。既吃的开心又要减脂的朋友们尽快购买吧～,吃起来感觉很满意，鸡胸肉很嫩，完全不柴。鸡肉的纤维感很强，能拉丝，味道鲜美。低脂低碳水，热量低，吃完饱腹感很强，当主食完全管够，,-,2021-05-30
66,9**d,口味: 混搭口味（100g*5包）,好评,很8⃣️错。 可爱的我要去吃章鱼小丸子手抓饼 瘦肉丸布丁巧克力奶茶寿司烤肉汉堡冰淇淋圆笼粉酸奶冰棒芒果西米露肉末茄子软式 国面包猫舌饼可丽併小泡芙创冰通心面海绵蛋糕沙拉西冷牛排橄榄面包糍粑包鸡柳薯片鲜虾片海苔鱼趣臭豆腐麻圆凉皮水单饼披萨油条爆米花，没错本可爱吃不胖滴  ,-,-,2021-05-30
67,熊**啊,口味: 混搭口味（100g*5包）,好评,减脂又好吃 很方便,-,-,2021-06-20
