数据下载时间：2021-07-01 13:58:27 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/595128567963/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,靳**g,口味: （30天直达餐桌）有机鲜胚芽米,好评,胚芽米包装精致，一次一小袋正好不浪费，米质好颗粒饱满颜色微黄，是正宗胚芽米口感软糯细腻，唇齿留香，很满意货真价实 ,-,-,2021-06-24
2,t**5,口味: （30天直达餐桌）有机鲜胚芽米,好评,胚芽米收到了，一小包一小包的独立包装，很方便，还不浪费，米质挺好，颗粒饱满，颜色微黄，口感软糯细腻，孩子很爱吃，满意，吃完再来买,-,-,2021-06-21
3,t**3,口味: （30天直达餐桌）有机鲜胚芽米,好评,包装与外观：很精美 宝贝特点：性价比高 食用效果：煮出来很香 ,-,-,2021-06-26
4,1**m,口味: （30天直达餐桌）有机鲜胚芽米,好评,米非常好，价格实惠宝宝非常爱喝超级好 ,-,-,2021-06-26
5,秋**2,口味: （30天直达餐桌）有机鲜胚芽米,好评,这个会比平常大米更软糯，买专门给宝宝吃的还是要更放心些，营养价值方面也会更高。 ,-,-,2021-06-24
6,z**9,口味: （30天直达餐桌）有机鲜胚芽米,好评,宝贝收到了 宝宝吃了很多次米小芽的胚芽米了 独立包装也很方便 ,-,-,2021-06-21
7,云**5,口味: （30天直达餐桌）有机鲜胚芽米,好评,胚芽米很新鲜，独立小包装方便卫生，口感细腻，香甜软糯，易吸收，宝宝辅食的最佳选择,-,-,2021-06-26
8,t**1,口味: （30天直达餐桌）有机鲜胚芽米,好评,营养大米收到了，是一小包一小包的很方便，煮了也很快熟，第一次买感觉很不错娃一碗都吃了、份量刚刚好👍,-,-,2021-06-24
9,蔺**杰,口味: （30天直达餐桌）有机鲜胚芽米,好评,宝贝特点：米质很好，颗粒饱满均匀。分量足。很软糯粘稠。孩子非常爱吃。可以放心购买。 ,-,-,2021-06-26
10,1**g,口味: （30天直达餐桌）有机鲜胚芽米,好评,胚芽米收到包装很好，宝宝特别喜欢吃香软糯。东西不错，还有优惠，可以放心省钱购买，不要犹豫了 ,-,-,2021-06-26
11,t**7,口味: （30天直达餐桌）有机鲜胚芽米,好评,已经煮过一次了，有一股浓浓的米香味，孩子很喜欢吃！米色有点微微发黄，应该是正宗的胚芽米，总之很好吃😁😁😁 ,-,-,2021-06-26
12,c**i,口味: （30天直达餐桌）有机鲜胚芽米,好评,小米的色泽鲜艳看起来很新鲜，口感很好比其他的感觉要香，宝宝还蛮喜欢吃的,-,-,2021-06-25
13,t**1,口味: （30天直达餐桌）有机鲜胚芽米,好评,小孩断奶了，需要补充辅食，这胚芽米很方便营养价值也高，小孩喜欢吃，很新鲜，需要再回购 ,-,-,2021-06-24
14,w**6,口味: （30天直达餐桌）有机鲜胚芽米,好评,日期新鲜，包装很严实，分量很足，熬出来的粥特别浓，味道很新鲜，儿子很喜欢喝，还会再来够买的。,-,-,2021-06-24
15,t**2,口味: （30天直达餐桌）有机鲜胚芽米,好评,已经多次回购了，胚芽米健康营养很喜欢,-,-,2021-06-22
16,奇**8,口味: （30天直达餐桌）有机鲜胚芽米,好评,感觉不错，孩子挺爱吃的，小孩子的胃毕竟跟大人不一样，刚添加辅食又怕米糊上火，听别人说这种大米所以买来试试，感觉不错，跟平常的大米是不一样！ ,-,-,2021-06-26
17,听**8,口味: （30天直达餐桌）有机鲜胚芽米,好评,营养成分高，很软糯，小孩子吃刚刚好，而且价格还实惠，值得购买,-,-,2021-06-26
18,t**5,口味: （30天直达餐桌）有机鲜胚芽米,好评,有机胚芽米，营养价值高，给宝宝做营养餐正合适，分量很足，宝宝很爱吃，香甜可口，吃完再买！,-,-,2021-06-21
19,t**0,口味: （30天直达餐桌）有机鲜胚芽米,好评,有机胚芽米已收到，颗粒饱满，分量足，口感超棒，富含营养多样化。包装精美。 ,-,-,2021-06-23
20,t**3,口味: （30天直达餐桌）有机鲜胚芽米,好评,刚开始给小孩添加辅食不知道牌子太多不知道选择哪个好朋友帮忙推荐的这家，大米成色非常不错后期如果孩子肯吃还会回购,-,-,2021-06-26
21,t**4,口味: （30天直达餐桌）有机鲜胚芽米,好评,挺好的胚芽米，很适合宝宝吃，独立包装特别方便，日期新鲜，煮出来软糯细腻，口感很好  ,-,-,2021-06-26
22,r**5,口味: （30天直达餐桌）有机鲜胚芽米,好评,宝宝的胚芽米收到了，新米，煮熟有股淡淡的清香味，宝宝很喜欢吃，价格也实惠 ,-,-,2021-06-26
23,爱**特,口味: （30天直达餐桌）有机鲜胚芽米,好评,营养价值高，包装结实，日期新！孩子喜欢！,-,-,2021-06-26
24,t**3,口味: （30天直达餐桌）有机鲜胚芽米,好评,有机胚芽米独立包装干净卫生。放锅里煮易烂呼。很适合宝宝的一款胚芽营养大米粥。孩子爱喝。,-,-,2021-06-26
25,t**5,口味: （30天直达餐桌）有机鲜胚芽米,好评,米粉中有丰富的营养元素，提高脑细胞的活性，促进宝宝智力发育，宝宝很喜欢吃，推荐购买 ,-,-,2021-06-21
