数据下载时间：2021-06-27 19:14:26 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/622715347843/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,果**小,颜色分类: （1200w）红光负离子控油护发,好评,外观很可爱，看着很小，但是风力特别强大，特别满意。 ,-,-,2021-06-23
2,t**7,颜色分类: （1800w）红光负离子控油护发,好评,吹风机口有股香味，看起来挺高大上的，是本品牌的正品。,-,-,2021-06-22
3,一**耶,颜色分类: （500w）宿舍款,好评,此用户没有填写评价。,使用起来还可以、价格真的巨便宜了、绝绝子、学生党们快快快快快入手吧吹风机口有股香味，看起来挺高大上的小小巧巧的很好收纳，能放在抽屉里面收拾得整整齐齐的，手感很好，不重不轻刚刚好，老人小孩都可以轻松操作,-,2021-06-23
4,t**5,颜色分类: （500w）宿舍款,好评,是正品，风很大，很好用，很满意。 ,-,-,2021-06-23
5,w**9,颜色分类: （800w）宿舍款,好评,风量大小：可 产品还不错、是正品、值得入手 ,东西很小巧、很精致、我买的白色、我觉得黑色也不错、非常适合宿舍用、三个档、一个冷一个中一个热、使用起来还可以、价格真的巨便宜了、绝绝子、学生党们快快快快快入手吧,-,2021-06-13
6,j**s,颜色分类: （800w）宿舍款,好评,颜值还行,-,-,2021-06-20
7,t**7,颜色分类: （500w）宿舍款,好评,不错不错是正品，最大挡风力很强劲。 ,-,-,2021-06-22
8,云**然,颜色分类: （800w）红光负离子控油护发,好评,不错的产品，风也还算大，吹头发干得很快。性价比很高。 ,使用过了呢，是真的挺好的，小小巧巧的很好收纳，能放在抽屉里面收拾得整整齐齐的，手感很好，不重不轻刚刚好，老人小孩都可以轻松操作。NCTdream罗渽民甜妹。！,-,2021-06-13
9,山**一,颜色分类: （800w）宿舍款,好评,试过才来评价，质量很好，风力不小啊！包装也很上档次，还能吹造型呢，,用了一段时间了，很不错，吹的比一般吹风机快，也不烫头皮，颜色好看，小巧不占地方，很好的一款吹风机，满足的我的需求，冷风热风切换自如满足夏天的需要，按键简单，质量真的好，真心喜欢，入手后不会后悔的！,-,2021-06-10
10,a**6,颜色分类: （800w）宿舍款,好评,还可以，我是第二次买的，买来宿舍用！！！！！！用起来还不错 ,-,-,2021-06-21
11,贾**9,颜色分类: （500w）宿舍款,好评,宝贝不错，质量很好是正品，风力很大很喜欢喜欢的亲们赶紧下手吧。 ,-,-,2021-06-11
12,能**淘,颜色分类: （1200w）家用款,好评,小巧精致风力还不错，性价比很高！ ,物流超级快，对比了几家店铺，还是入手了这家，果然轻便，使用也不费力，声音比之前买的小很多，不会觉得吵，风力挺大的，吹出来的造型也非常赞，不毛糙，性比价高，推荐推荐。,-,2021-06-10
13,t**1,颜色分类: （500w）宿舍款,好评,用了一段时间，感觉很好用。外观也很喜欢。,个人感觉非常好，🤙🏻🤙🏻🤙🏻非常满意，性价比不错的电吹风，声音不大在可以接受的范围，头发吹过后，很自然蓬松柔软顺滑哦，不像其他牌子电吹风，吹过后，很干燥。爱哦~🥰🥰🥰🥰🥰,-,2021-06-10
14,一**z,颜色分类: （500w）宿舍款,好评,真的很满意 还带蓝光 宿舍的电用不了大功率 这个真的太实用了 风力还大。,超好看的吹风机，吹干的确实很快，比我以前用过的都好，再也不用吹到手酸啦！可能是今天摸了护发精油吧，吹完后特别柔顺，不过头顶没抹油，吹完后也不那么毛燥了，挺好的！,-,2021-06-10
15,t**4,颜色分类: （500w）宿舍款,好评,其他特色：正品 好用 外观材质：很轻巧 方便携带 ,-,-,2021-06-24
16,简**安,颜色分类: （500w）宿舍款,好评,便宜实惠，质量不错，值得入手… ,和室友同款吹风机哈哈，之前借用觉得不错，所以自己也买家一台，老是借用别人的不好呢，希望能陪伴我到毕业已经很满足啦哈哈，毕竟价格便宜呢，很喜欢好用。,-,2021-06-13
17,t**7,颜色分类: （800w）宿舍款,好评,是正品 喜欢的小姐妹可以入手 而且也很方便带,-,-,2021-06-22
18,怪**9,颜色分类: （800w）宿舍款,好评,其他特色：小巧可爱 外观材质：很小巧很适合宿舍用 风量大小：刚好合适，正常风量。有热风和冷风两个档 ,-,-,2021-06-25
19,f**9,颜色分类: （800w）宿舍款,好评,很好用，风的大小刚刚好，在宿舍也不会跳闸 ,太满意啦，我真的太喜欢用这种网红款了，好看又好用呢，风力也很适合，吹发很快，很适合宿舍家庭用，出差带出门放在皮箱里也很方便，质量也很好呢，店家还有质保挺不错。,-,2021-06-13
20,t**7,颜色分类: （800w）红光负离子控油护发,好评,本来还很担心东西不好，拿到手发现完全多虑了，质量非常好，正品性价比很高，真是出乎我的意料！ ,-,-,2021-06-22
