数据下载时间：2021-06-27 10:20:04 功能：看店宝【https://kandianbao.com/】 宝贝评价信息分析 相关查询网址：https://kandianbao.com/item/pingjia/527005506343/,,,,,,,
序号,评价用户,sku,评价类型,评价内容,追评,掌柜回评,评价时间
1,2**9,颜色分类: 机械四档-标准款,好评, 电风扇作为转动机械，居然一点运转声音都没有，在这方面就应该给好评，再来说说他的风力，这个风扇风力大的简直就是给奇迹。这个也是我很喜欢的一个款式，总体性价比都很高，还有两年换新的保障，这个好评我给定了。 ,这个质量已经很好了，外观高大上，最小档的风力还是很大，黑色的外观看上去是十分大气，上档次，风力十足，大小我也很满意，一款物美价廉的产品。值得购买，价格实惠试用一段时间好的话会再买的！,"亲亲收到宝贝我们就放心的哦，您的满意和肯定对我们就是莫大的欣慰，服务仍在继续；使用过程中若有什么问题的麻烦亲第一时间告诉我们的哦，我们定会帮助您解决问题的哦感谢我们的相遇，感谢共同的配合和努力，终于做成了一单双赢的交易！我将更加热情，更加努力，更加专业的为您服务！也希望能得到您的继续关注哦^-^""",2021-06-21
2,陈**其,颜色分类: 【迷你版】机械三档,好评,电风扇作为转动机械👗，居然一点运转声音都没有💄，在这方面就应该给好评🎀，再来说说他的风力👗，这个风扇风力大的简直就是给奇迹。这🎀个也是我很喜欢的一个款式，🎀一眼就能看明白，💄吹出来的风也是超级柔和的，👗吹在身上舒服，风扇的价格也比较实惠💄，非常愉快的一次购物！🎀,-,-,2021-06-24
3,好**1,颜色分类: 机械【铝合金扇叶】四档加长电源线,好评,我这边现在已经很热了，开个这个风扇的最小的风都好凉快呢！没有噪音真的超值，风扇今天刚装好，不愧是大品牌，特别好，一档的风就很大，容易安装，风很大，没有噪音，晚上就可以睡好觉。要下单的亲们赶紧下单，质量好而且实惠，质量也是有保障的，不错 ,-,-,2021-06-21
4,c**虎,颜色分类: 机械【铝合金扇叶】四档加长电源线,好评,货收到了，有安装图片，和视频！简单好装，电源线也比较长，底盘稳定，风量挺大，机械按键，皮实耐用，值得购买！ ,天气愈来愈热了，不得不买台风扇搭配！在网上逛了好久才决定买的这款。到了就迫不及待的安装好，男票没一会就安装好了，他还以为很贵呢，其实特别实惠！外观好看时尚，风力也不错，我和他都是怕热的体质，这款风扇吹得真的很凉爽，完全够了！！喜欢的可以购买哦~,"感谢我们的相遇，感谢共同的配合和努力，终于做成了一单双赢的交易！我将更加热情，更加努力，更加专业的为您服务！也希望能得到您的继续关注哦^-^""",2021-06-23
5,廖**0,颜色分类: 黑色机械,好评,颜值高，吹起来没声音，而且风量也合适，做工优美精细，外观好看，看着简约大气，高大上的感觉十足，会让人心情舒畅，很值得点赞，风力都是很人性化的，有4挡可以调节，我买的这个还可以摇头，朋友多也可以吹到，适合各种场合，觉得是那种放在图书馆也不会觉得吵的！  ,-,-,2021-06-25
6,t**8,颜色分类: 黑色机械,好评, 我是通过同事介绍，我才买的红双喜的风扇，同事说很好，收到货后，打卡包装装好之后让我眼前一亮，整体结构外观非常漂亮上档次，以为是好几百的风扇呢，风力强大，四挡调节，可左右摇头，送风还很广，而且价格便宜质量有好，真的是性价比很高的了，支持购买这个风扇。 ,-,-,2021-06-23
7,爱**间,颜色分类: 【迷你版】机械三档,好评,"整体看起来非常的棒⛪,技术领先品牌,这个风🕰扇风力大的简直就是给☎奇迹。价格也实惠美观👈大方关健是便捷好用,🍀没差异,我就买了一台🌵。没有发热,一款物美😦价廉的产品。底盘也非👣常有分量,小孩子不怕👛伤手手,很凉快哦,",-,-,2021-06-23
8,我**6,颜色分类: 黑色机械,好评,快递到的很快，包装很好，风扇装好之后，真实好牢固，，我对于买东西还是比较挑的，黑色的耐脏也顺眼，主要是开起来风力能满足，3调节非常的方便，左右摇头也很稳定，比平时去超市看到的还好，非常的划算，很满意的一次购物。好合适，风扇风速很大，不这个的时候可以开一档，柔柔的风，可以左右摇头的人多的时候使用起来也非常方便一家人都能吹到，很满意，可放心购买。 ,-,-,2021-06-20
9,王**g,颜色分类: 机械【旗舰版18英寸】四叶铝合金扇叶,好评,在网上看了很久，最终决定购买值得信赖的红双喜品牌的落地扇，果然不一样，风量大，风速多档可选，风力可强劲可柔和，黑色的外观经典大气，雅致又有格调，很耐看，质量还很奈斯，材质结实，推荐大家购买这个牌子的落地扇，如果有机会，会介绍朋友购买的。 ,-,-,2021-06-20
10,刘**0,颜色分类: 【迷你版】机械三档,好评,和普通电风扇的使用感就是不一样，这个电风扇的外观看起来非常的好看，线条感很流畅，风扇的风力很棒，吹着也是超级舒服的呢，多档调节，广角式摇头，吹风效果也非常的好，用着真的没声音，风力很大，而且价格非常的实惠，这个价钱能买到这么好的东西真的是赚到了呢，以后会继续支持的。 ,-,-,2021-06-21
11,i**e,颜色分类: 黑色机械,好评,这款落地扇很适合我老公的办公室，黑色的外观经典又大气，材质很高级，一点都不失格调，风量很大，广角送风，整间办公室都是流通的风，感觉空气都变好了，而且运转时不会影响到他办公，真的值得推荐哦~ ,-,-,2021-06-20
